Subject,Word,Sentence1,Sentence2,Sense,Context,POSWord,Stimulus_RT,Stimulus_RESP,Trial,Correctness,correctness,Accuracy,AoA_word,Word_logW,Word_logW_CD,Word_W_million,CLD_Frequency,PMI,PSPMI,TScore,PSTScore,EntropyCharacterFrequencies,SentencePair_id,meaning1,meaning2,meaning1_id,meaning2_id,Sentence1_meaning_type,Sentence2_meaning_type,AoA_meaning1,AoA_meaning2,AoA_rating_diff,AoA_rating_diff_abs,AoA_rating_mean
2,积分,积分是数学分析中一个关键的概念。,这道有关于积分的题目是很难解释的。,Same,Different,Different,3278,7,180,Correct,1,0.90234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,180,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
2,积分,你们选修这门课程的目标是学习积分。,你们选修这门课程的目标是研究积分。,Same,Same,Different,2502,7,255,Correct,1,0.90234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,179,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
2,积分,你们可以通过积分来换取这个礼物。,他积分的目的就是为了能够参与抽奖。,Same,Different,Different,9969,7,307,Correct,1,0.90234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,178,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
2,积分,我参加这个超市活动是为了赶快积分。,我参加这个超市活动是为了努力积分。,Same,Same,Different,2468,7,377,Correct,1,0.90234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,177,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
2,积分,这门新学科讲的是关于积分方面的研究。,快速积分后你才能获得商城的礼物。,Different,Different,Different,3042,1,442,Correct,1,0.90234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,184,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
2,积分,请你及时积分并在月底参与抽奖活动。,高数中一个比较难的概念就是积分。,Different,Different,Different,5560,1,503,Correct,1,0.90234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,183,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
20,积分,这门新学科讲的是关于积分方面的研究。,快速积分后你才能获得商城的礼物。,Different,Different,Different,3319,1,34,Correct,1,0.890625,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,184,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
20,积分,请你及时积分并在月底参与抽奖活动。,高数中一个比较难的概念就是积分。,Different,Different,Different,2942,1,110,Correct,1,0.890625,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,183,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
20,积分,钻研积分才能真正解决这个问题。,早日积分才能真正解决这个问题。,Different,Same,Different,6196,1,168,Correct,1,0.890625,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,182,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
20,积分,尽快积分之后才能达到他们的要求。,解析积分之后才能达到他们的要求。,Different,Same,Different,5984,7,234,Incorrect,0,0.890625,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,181,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
20,积分,积分是数学分析中一个关键的概念。,这道有关于积分的题目是很难解释的。,Same,Different,Different,3015,7,292,Correct,1,0.890625,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,180,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
20,积分,你们选修这门课程的目标是学习积分。,你们选修这门课程的目标是研究积分。,Same,Same,Different,7522,7,359,Correct,1,0.890625,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,179,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
20,积分,你们可以通过积分来换取这个礼物。,他积分的目的就是为了能够参与抽奖。,Same,Different,Different,3492,7,427,Correct,1,0.890625,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,178,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
20,积分,我参加这个超市活动是为了赶快积分。,我参加这个超市活动是为了努力积分。,Same,Same,Different,4519,7,487,Correct,1,0.890625,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,177,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
21,积分,你们选修这门课程的目标是学习积分。,你们选修这门课程的目标是研究积分。,Same,Same,Different,18786,1,33,Incorrect,0,0.865234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,179,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
21,积分,你们可以通过积分来换取这个礼物。,他积分的目的就是为了能够参与抽奖。,Same,Different,Different,7775,1,110,Incorrect,0,0.865234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,178,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
21,积分,我参加这个超市活动是为了赶快积分。,我参加这个超市活动是为了努力积分。,Same,Same,Different,12178,7,172,Correct,1,0.865234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,177,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
21,积分,这门新学科讲的是关于积分方面的研究。,快速积分后你才能获得商城的礼物。,Different,Different,Different,4840,1,240,Correct,1,0.865234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,184,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
21,积分,请你及时积分并在月底参与抽奖活动。,高数中一个比较难的概念就是积分。,Different,Different,Different,2814,1,296,Correct,1,0.865234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,183,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
21,积分,钻研积分才能真正解决这个问题。,早日积分才能真正解决这个问题。,Different,Same,Different,3757,1,361,Correct,1,0.865234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,182,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
21,积分,尽快积分之后才能达到他们的要求。,解析积分之后才能达到他们的要求。,Different,Same,Different,13250,1,427,Correct,1,0.865234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,181,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
21,积分,积分是数学分析中一个关键的概念。,这道有关于积分的题目是很难解释的。,Same,Different,Different,5592,7,496,Correct,1,0.865234375,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,180,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
22,积分,尽快积分之后才能达到他们的要求。,解析积分之后才能达到他们的要求。,Different,Same,Different,5069,1,10,Correct,1,0.85546875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,181,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
22,积分,积分是数学分析中一个关键的概念。,这道有关于积分的题目是很难解释的。,Same,Different,Different,3516,7,74,Correct,1,0.85546875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,180,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
22,积分,你们选修这门课程的目标是学习积分。,你们选修这门课程的目标是研究积分。,Same,Same,Different,5929,7,129,Correct,1,0.85546875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,179,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
22,积分,你们可以通过积分来换取这个礼物。,他积分的目的就是为了能够参与抽奖。,Same,Different,Different,5983,2,196,Incorrect,0,0.85546875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,178,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
22,积分,我参加这个超市活动是为了赶快积分。,我参加这个超市活动是为了努力积分。,Same,Same,Different,4170,5,271,Correct,1,0.85546875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,177,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
22,积分,这门新学科讲的是关于积分方面的研究。,快速积分后你才能获得商城的礼物。,Different,Different,Different,2194,1,323,Correct,1,0.85546875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,184,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
22,积分,请你及时积分并在月底参与抽奖活动。,高数中一个比较难的概念就是积分。,Different,Different,Different,3114,1,399,Correct,1,0.85546875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,183,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
22,积分,钻研积分才能真正解决这个问题。,早日积分才能真正解决这个问题。,Different,Same,Different,4157,1,458,Correct,1,0.85546875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,182,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
23,积分,你们选修这门课程的目标是学习积分。,你们选修这门课程的目标是研究积分。,Same,Same,Different,12207,7,34,Correct,1,0.826171875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,179,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
23,积分,你们可以通过积分来换取这个礼物。,他积分的目的就是为了能够参与抽奖。,Same,Different,Different,5976,7,99,Correct,1,0.826171875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,178,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
23,积分,我参加这个超市活动是为了赶快积分。,我参加这个超市活动是为了努力积分。,Same,Same,Different,10163,7,174,Correct,1,0.826171875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,177,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
23,积分,这门新学科讲的是关于积分方面的研究。,快速积分后你才能获得商城的礼物。,Different,Different,Different,16041,1,228,Correct,1,0.826171875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,184,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
23,积分,请你及时积分并在月底参与抽奖活动。,高数中一个比较难的概念就是积分。,Different,Different,Different,5012,1,301,Correct,1,0.826171875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,183,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
23,积分,钻研积分才能真正解决这个问题。,早日积分才能真正解决这个问题。,Different,Same,Different,17111,1,357,Correct,1,0.826171875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,182,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
23,积分,尽快积分之后才能达到他们的要求。,解析积分之后才能达到他们的要求。,Different,Same,Different,3379,1,430,Correct,1,0.826171875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,181,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
23,积分,积分是数学分析中一个关键的概念。,这道有关于积分的题目是很难解释的。,Same,Different,Different,5501,7,482,Correct,1,0.826171875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,180,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
24,积分,请你及时积分并在月底参与抽奖活动。,高数中一个比较难的概念就是积分。,Different,Different,Different,5338,1,49,Correct,1,0.875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,183,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
24,积分,钻研积分才能真正解决这个问题。,早日积分才能真正解决这个问题。,Different,Same,Different,7769,2,123,Correct,1,0.875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,182,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
24,积分,尽快积分之后才能达到他们的要求。,解析积分之后才能达到他们的要求。,Different,Same,Different,11306,4,180,Uncertain,0,0.875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,181,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
24,积分,积分是数学分析中一个关键的概念。,这道有关于积分的题目是很难解释的。,Same,Different,Different,3799,7,249,Correct,1,0.875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,180,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
24,积分,你们选修这门课程的目标是学习积分。,你们选修这门课程的目标是研究积分。,Same,Same,Different,4316,7,308,Correct,1,0.875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,179,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
24,积分,你们可以通过积分来换取这个礼物。,他积分的目的就是为了能够参与抽奖。,Same,Different,Different,7849,4,378,Uncertain,0,0.875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,178,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
24,积分,我参加这个超市活动是为了赶快积分。,我参加这个超市活动是为了努力积分。,Same,Same,Different,3204,7,436,Correct,1,0.875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,177,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
24,积分,这门新学科讲的是关于积分方面的研究。,快速积分后你才能获得商城的礼物。,Different,Different,Different,4376,1,506,Correct,1,0.875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,184,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
26,积分,我参加这个超市活动是为了赶快积分。,我参加这个超市活动是为了努力积分。,Same,Same,Different,5623,7,62,Correct,1,0.892578125,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,177,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
26,积分,这门新学科讲的是关于积分方面的研究。,快速积分后你才能获得商城的礼物。,Different,Different,Different,3629,1,117,Correct,1,0.892578125,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,184,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
26,积分,请你及时积分并在月底参与抽奖活动。,高数中一个比较难的概念就是积分。,Different,Different,Different,7038,1,181,Correct,1,0.892578125,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,183,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
26,积分,钻研积分才能真正解决这个问题。,早日积分才能真正解决这个问题。,Different,Same,Different,15182,6,245,Incorrect,0,0.892578125,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,182,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
26,积分,尽快积分之后才能达到他们的要求。,解析积分之后才能达到他们的要求。,Different,Same,Different,15442,3,317,Correct,1,0.892578125,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,181,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
26,积分,积分是数学分析中一个关键的概念。,这道有关于积分的题目是很难解释的。,Same,Different,Different,5137,7,378,Correct,1,0.892578125,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,180,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
26,积分,你们选修这门课程的目标是学习积分。,你们选修这门课程的目标是研究积分。,Same,Same,Different,4146,7,441,Correct,1,0.892578125,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,179,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
26,积分,你们可以通过积分来换取这个礼物。,他积分的目的就是为了能够参与抽奖。,Same,Different,Different,3331,7,507,Correct,1,0.892578125,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,178,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
27,积分,积分是数学分析中一个关键的概念。,这道有关于积分的题目是很难解释的。,Same,Different,Different,3085,7,23,Correct,1,0.888671875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,180,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
27,积分,你们选修这门课程的目标是学习积分。,你们选修这门课程的目标是研究积分。,Same,Same,Different,5078,7,88,Correct,1,0.888671875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,179,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
27,积分,你们可以通过积分来换取这个礼物。,他积分的目的就是为了能够参与抽奖。,Same,Different,Different,2625,7,140,Correct,1,0.888671875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,178,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
27,积分,我参加这个超市活动是为了赶快积分。,我参加这个超市活动是为了努力积分。,Same,Same,Different,1978,7,206,Correct,1,0.888671875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,177,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
27,积分,这门新学科讲的是关于积分方面的研究。,快速积分后你才能获得商城的礼物。,Different,Different,Different,2482,1,268,Correct,1,0.888671875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,184,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
27,积分,请你及时积分并在月底参与抽奖活动。,高数中一个比较难的概念就是积分。,Different,Different,Different,1876,1,339,Correct,1,0.888671875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,183,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
27,积分,钻研积分才能真正解决这个问题。,早日积分才能真正解决这个问题。,Different,Same,Different,3325,1,393,Correct,1,0.888671875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,182,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
27,积分,尽快积分之后才能达到他们的要求。,解析积分之后才能达到他们的要求。,Different,Same,Different,3508,1,465,Correct,1,0.888671875,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,181,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
28,积分,这门新学科讲的是关于积分方面的研究。,快速积分后你才能获得商城的礼物。,Different,Different,Different,9222,2,13,Correct,1,0.870841487279843,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,184,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense2,sense1,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
28,积分,请你及时积分并在月底参与抽奖活动。,高数中一个比较难的概念就是积分。,Different,Different,Different,9713,1,68,Correct,1,0.870841487279843,12.4375,1.7076,1.5441,1.52,60.5411,5.5038,8.2162,51.2572,133.7279,0.2527,183,动词。参加若干场比赛或其他有记分的活动累积分数,名词。描述物体运动的整体性质,229,231,sense1,sense2,4.254545454545455,6.803571428571429,-2.549025974025974,2.549025974025974,5.529058441558442
